latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
53.31077,37.08419,309.15,1.36,1.15,2023-04-20,0758,T,60,6.1NRT,294.68,8.09,D
50.74818,52.35207,307.54,2.23,1.45,2023-04-20,0758,T,9,6.1NRT,293.57,14.73,D
50.72395,52.33742,311.72,2.23,1.45,2023-04-20,0758,T,50,6.1NRT,294.7,22.06,D
53.19627,37.51745,304.68,1.3,1.13,2023-04-20,0758,T,40,6.1NRT,285.98,5.04,D
53.18821,37.50854,305.74,1.3,1.13,2023-04-20,0758,T,60,6.1NRT,285.79,6.45,D
53.14481,37.6339,305.89,1.29,1.13,2023-04-20,0758,T,57,6.1NRT,286.94,7.81,D
52.36248,43.31637,310.92,1.01,1,2023-04-20,0758,T,67,6.1NRT,291.03,7.07,D
52.34482,43.12757,317.96,1,1,2023-04-20,0758,T,76,6.1NRT,297.04,11.07,D
53.13519,36.43706,304.51,1.43,1.18,2023-04-20,0758,T,55,6.1NRT,285.39,6.25,D
52.20942,43.64296,311.72,1.01,1.01,2023-04-20,0758,T,69,6.1NRT,284.84,9.25,D
52.15018,43.66444,308.64,1.01,1.01,2023-04-20,0758,T,57,6.1NRT,288.14,5.41,D
52.00507,44.33729,315.94,1.04,1.02,2023-04-20,0758,T,70,6.1NRT,287.05,12.09,D
52.00269,44.35189,337.08,1.04,1.02,2023-04-20,0758,T,90,6.1NRT,287.82,38.46,D
52.00031,44.3665,315.25,1.04,1.02,2023-04-20,0758,T,68,6.1NRT,286.93,10.7,D
51.46137,47.4058,308.29,1.29,1.13,2023-04-20,0758,T,67,6.1NRT,279.95,12.17,D
51.54386,46.7513,308.07,1.22,1.1,2023-04-20,0758,T,42,6.1NRT,276.26,11.83,D
51.53444,46.74674,314.21,1.22,1.1,2023-04-20,0758,T,70,6.1NRT,273.77,17.99,D
52.43737,40.30673,317.56,1.05,1.03,2023-04-20,0758,T,46,6.1NRT,271.48,16.31,D
52.42151,40.29551,310.27,1.05,1.03,2023-04-20,0758,T,61,6.1NRT,274.31,13.04,D
53.10279,31.67518,302.23,2.38,1.49,2023-04-20,0758,T,44,6.1NRT,288.51,13.03,D
51.37967,46.10315,323.05,1.17,1.08,2023-04-20,0758,T,82,6.1NRT,294.53,21.71,D
51.37675,46.11919,323.36,1.17,1.08,2023-04-20,0758,T,82,6.1NRT,294.34,22.05,D
51.75835,43.53538,307.33,1.02,1.01,2023-04-20,0758,T,65,6.1NRT,277.17,7.91,D
22.28613,-104.61065,304.26,1.01,1.01,2023-04-20,0902,A,59,6.1NRT,290.58,6.56,N
22.27103,-104.7522,300.85,1.01,1,2023-04-20,0902,A,34,6.1NRT,286.74,6.12,N
22.11899,-104.29855,304.19,1.03,1.01,2023-04-20,0902,A,59,6.1NRT,288.93,7.03,N
21.86132,-103.03675,305.69,1.14,1.06,2023-04-20,0902,A,65,6.1NRT,286.72,10.47,N
21.85939,-103.02505,302.2,1.14,1.06,2023-04-20,0902,A,47,6.1NRT,288.52,7.82,N
21.47926,-104.9444,321.98,1.01,1,2023-04-20,0902,A,47,6.1NRT,290.74,18.86,N
21.47328,-104.96522,309.72,1.01,1,2023-04-20,0902,A,78,6.1NRT,288.29,9.46,N
21.46584,-104.97624,390.66,1.01,1,2023-04-20,0902,A,100,6.1NRT,298.23,203.85,N
21.46439,-104.96668,328.04,1.01,1,2023-04-20,0902,A,100,6.1NRT,290.27,26.35,N
20.31231,-105.1048,304.52,1.01,1.01,2023-04-20,0902,A,60,6.1NRT,291.96,6,N
20.2715,-105.25734,310.41,1.01,1,2023-04-20,0902,A,80,6.1NRT,292.37,9.15,N
19.82459,-104.10499,341.65,1.08,1.04,2023-04-20,0902,A,100,6.1NRT,290.59,53.09,N
19.82298,-104.09488,317.69,1.08,1.04,2023-04-20,0902,A,95,6.1NRT,290.2,18.69,N
18.33277,-100.50455,308.35,1.87,1.34,2023-04-20,0902,A,74,6.1NRT,292.3,16.45,N
18.32917,-100.48422,310.49,1.88,1.34,2023-04-20,0902,A,80,6.1NRT,293.64,20.37,N
18.31744,-100.48713,305.72,1.88,1.34,2023-04-20,0902,A,53,6.1NRT,293.43,12.21,N
18.23997,-101.09457,303.11,1.7,1.28,2023-04-20,0902,A,53,6.1NRT,292.55,10.4,N
18.00623,-100.61185,303.33,1.87,1.34,2023-04-20,0902,A,38,6.1NRT,292.5,10.18,N
17.99171,-100.59874,301.38,1.87,1.34,2023-04-20,0902,A,16,6.1NRT,290.19,8.11,N
22.30124,76.45635,332.76,1.01,1.01,2023-04-20,0824,A,55,6.1NRT,314.89,9.69,D
22.87974,80.15821,325.85,1.24,1.11,2023-04-20,0824,A,40,6.1NRT,304.15,7.06,D
22.42469,76.47784,339.47,1.01,1,2023-04-20,0824,A,80,6.1NRT,316.39,18.74,D
23.32927,81.64812,336.18,1.56,1.23,2023-04-20,0824,A,81,6.1NRT,307.73,33.87,D
22.79544,76.42818,336.26,1.01,1,2023-04-20,0824,A,62,6.1NRT,314.82,16.13,D
22.90758,77.0033,343.64,1,1,2023-04-20,0824,A,87,6.1NRT,315.01,26.24,D
23.01428,77.6255,336.87,1.01,1,2023-04-20,0824,A,64,6.1NRT,314.49,12.86,D
23.0232,77.62402,343.35,1.01,1,2023-04-20,0824,A,87,6.1NRT,315.59,24.52,D
23.03212,77.62254,357.04,1.01,1,2023-04-20,0824,A,98,6.1NRT,317.04,53.31,D
23.02259,77.55477,335.43,1.01,1,2023-04-20,0824,A,39,6.1NRT,315.48,11.77,D
23.04103,77.62105,338.58,1.01,1,2023-04-20,0824,A,78,6.1NRT,314.52,14.65,D
23.03967,77.61136,347.55,1.01,1,2023-04-20,0824,A,91,6.1NRT,315.4,31.02,D
23.04859,77.60987,337.25,1.01,1,2023-04-20,0824,A,71,6.1NRT,316.53,13.81,D
23.39196,78.84375,337.42,1.09,1.04,2023-04-20,0824,A,81,6.1NRT,312.59,22.35,D
23.39057,78.83332,331.3,1.09,1.04,2023-04-20,0824,A,71,6.1NRT,313,13.14,D
22.99365,75.90542,337.84,1.03,1.01,2023-04-20,0824,A,80,6.1NRT,313.54,20.42,D
23.36717,77.77724,335.52,1.02,1.01,2023-04-20,0824,A,60,6.1NRT,314.9,16.17,D
23.3658,77.76743,336.82,1.02,1.01,2023-04-20,0824,A,78,6.1NRT,314.24,18.08,D
23.37658,77.78017,359.36,1.02,1.01,2023-04-20,0824,A,99,6.1NRT,316.54,65.96,D
23.37523,77.77036,346.12,1.02,1.01,2023-04-20,0824,A,89,6.1NRT,316.09,34.7,D
23.38553,77.77868,358.76,1.02,1.01,2023-04-20,0824,A,99,6.1NRT,313.6,64.31,D
23.56065,78.72993,335.21,1.09,1.04,2023-04-20,0824,A,72,6.1NRT,315.46,15.49,D
23.05832,75.2425,344.35,1.07,1.03,2023-04-20,0824,A,88,6.1NRT,318.08,30.42,D
23.39762,77.40791,340.42,1.01,1,2023-04-20,0824,A,57,6.1NRT,306.33,29.19,D
23.4613,77.7963,340.81,1.02,1.01,2023-04-20,0824,A,83,6.1NRT,312.73,24.68,D
23.40441,77.12329,333.65,1,1,2023-04-20,0824,A,63,6.1NRT,315.76,9.48,D
23.41466,77.13141,341.42,1,1,2023-04-20,0824,A,84,6.1NRT,313.63,21.96,D
23.41329,77.12177,384.59,1,1,2023-04-20,0824,A,100,6.1NRT,319.14,148.91,D
23.52179,77.43431,338.83,1.01,1,2023-04-20,0824,A,57,6.1NRT,315.6,21.65,D
23.53621,77.34255,338.17,1.01,1,2023-04-20,0824,A,79,6.1NRT,315.54,16.54,D
23.30914,75.73271,338.95,1.03,1.02,2023-04-20,0824,A,82,6.1NRT,317.89,20.4,D
23.76941,78.84654,334.62,1.1,1.05,2023-04-20,0824,A,64,6.1NRT,315.12,14.33,D
23.56283,77.20933,334.48,1,1,2023-04-20,0824,A,46,6.1NRT,315.54,13.77,D
23.46657,76.16104,336.48,1.01,1.01,2023-04-20,0824,A,79,6.1NRT,315.57,15.52,D
23.46512,76.15132,333.14,1.01,1.01,2023-04-20,0824,A,64,6.1NRT,314.58,9.9,D
23.6162,77.12432,329.78,1,1,2023-04-20,0824,A,41,6.1NRT,312.04,6.86,D
24.60561,85.52776,328.33,3.09,1.67,2023-04-20,0824,A,63,6.1NRT,306.34,53.55,D
23.68205,77.46036,336.35,1.01,1,2023-04-20,0824,A,76,6.1NRT,315.43,14.17,D
23.68068,77.45061,335.69,1.01,1,2023-04-20,0824,A,74,6.1NRT,315.16,13.18,D
24.60392,85.52327,326.57,3.09,1.67,2023-04-20,0824,A,58,6.1NRT,306.49,41.37,D
23.71233,77.47955,341.46,1.01,1.01,2023-04-20,0824,A,83,6.1NRT,315.19,25.29,D
23.71097,77.46981,334.62,1.01,1,2023-04-20,0824,A,52,6.1NRT,315.11,15.13,D
23.8757,77.85839,335.83,1.03,1.01,2023-04-20,0824,A,71,6.1NRT,317.91,12.01,D
23.99312,78.6628,334.07,1.09,1.04,2023-04-20,0824,A,71,6.1NRT,316.49,12.44,D
24.10502,79.15168,332.28,1.14,1.06,2023-04-20,0824,A,69,6.1NRT,312.23,12.08,D
24.10357,79.14062,331.2,1.14,1.06,2023-04-20,0824,A,65,6.1NRT,312.67,10.49,D
24.01206,78.18965,337.12,1.05,1.02,2023-04-20,0824,A,69,6.1NRT,318.06,15.01,D
23.99296,78.04813,335.87,1.04,1.02,2023-04-20,0824,A,72,6.1NRT,317.17,12.71,D
23.99159,78.03808,336.52,1.04,1.02,2023-04-20,0824,A,74,6.1NRT,316.65,14.69,D
23.79639,75.71475,341,1.03,1.01,2023-04-20,0824,A,81,6.1NRT,320.19,22.45,D
23.79489,75.70485,335.78,1.03,1.01,2023-04-20,0824,A,71,6.1NRT,319.87,13.61,D
24.25605,78.57066,344.42,1.09,1.04,2023-04-20,0824,A,87,6.1NRT,317.97,28.9,D
24.26299,78.06774,338.7,1.05,1.02,2023-04-20,0824,A,66,6.1NRT,319.23,16.6,D
24.6098,80.66651,338.42,1.4,1.17,2023-04-20,0824,A,80,6.1NRT,292.07,51.74,D
24.98522,82.92081,334.26,2.02,1.38,2023-04-20,0824,A,79,6.1NRT,311.1,38.83,D
24.59493,78.35306,339.03,1.07,1.03,2023-04-20,0824,A,80,6.1NRT,318.64,20.18,D
24.46869,77.29283,338.05,1.01,1,2023-04-20,0824,A,67,6.1NRT,319.26,13.78,D
25.22112,83.44675,328.22,2.22,1.44,2023-04-20,0824,A,70,6.1NRT,308.92,28.5,D
25.22295,83.46124,327.14,2.23,1.45,2023-04-20,0824,A,45,6.1NRT,307.46,24.74,D
24.69304,77.51514,338.13,1.02,1.01,2023-04-20,0824,A,78,6.1NRT,320.11,14.96,D
24.78917,78.15039,333.7,1.06,1.03,2023-04-20,0824,A,65,6.1NRT,317.35,11.5,D
24.86064,77.12454,341.5,1.01,1,2023-04-20,0824,A,80,6.1NRT,317.77,21.42,D
24.87092,77.13284,338.66,1.01,1,2023-04-20,0824,A,65,6.1NRT,314.27,18.27,D
24.86955,77.12302,336.48,1.01,1,2023-04-20,0824,A,41,6.1NRT,315.88,13.73,D
24.78004,75.13998,333.75,1.05,1.02,2023-04-20,0824,A,71,6.1NRT,318.62,10.96,D
25.71166,79.59838,325.98,1.25,1.11,2023-04-20,0824,A,47,6.1NRT,293.12,16.92,D
26.20254,83.81946,328.14,2.44,1.51,2023-04-20,0824,A,0,6.1NRT,308.4,33.19,D
26.25175,83.76541,325.28,2.42,1.5,2023-04-20,0824,A,39,6.1NRT,304.91,21,D
26.37372,83.81965,330.55,2.45,1.51,2023-04-20,0824,A,72,6.1NRT,310.04,33.65,D
25.51611,76.68736,339.11,1,1,2023-04-20,0824,A,80,6.1NRT,319.67,15.38,D
26.3716,83.83675,333.42,2.46,1.51,2023-04-20,0824,A,78,6.1NRT,309.05,51.94,D
26.4514,83.58149,328.49,2.36,1.48,2023-04-20,0824,A,66,6.1NRT,307.08,33,D
26.47758,83.16712,328.46,2.2,1.44,2023-04-20,0824,A,69,6.1NRT,307.13,28.2,D
26.49045,83.16564,343.24,2.2,1.44,2023-04-20,0824,A,88,6.1NRT,308.86,97.71,D
26.48825,83.14385,337.38,2.19,1.44,2023-04-20,0824,A,83,6.1NRT,309.06,66.11,D
26.47761,83.1597,328.95,2.2,1.44,2023-04-20,0824,A,70,6.1NRT,307.58,30.14,D
26.49047,83.1582,346.05,2.2,1.44,2023-04-20,0824,A,91,6.1NRT,309.22,114.96,D
26.48842,83.13639,328.44,2.19,1.44,2023-04-20,0824,A,69,6.1NRT,308.43,27.69,D
26.5835,83.72691,328.62,2.43,1.5,2023-04-20,0824,A,69,6.1NRT,309.2,28.8,D
25.78052,76.66221,338.58,1,1,2023-04-20,0824,A,72,6.1NRT,318.88,14.39,D
25.77912,76.65237,336.69,1,1,2023-04-20,0824,A,41,6.1NRT,318.93,11.17,D
27.11791,86.53108,322,3.92,1.84,2023-04-20,0826,A,55,6.1NRT,299.98,66.34,D
27.10905,86.52667,323.41,3.92,1.84,2023-04-20,0826,A,61,6.1NRT,300.33,77.83,D
27.31901,86.25771,323.06,3.78,1.82,2023-04-20,0826,A,56,6.1NRT,297.86,89.06,D
27.31625,86.21956,323.12,3.75,1.81,2023-04-20,0826,A,56,6.1NRT,298.69,85.88,D
27.10459,83.63052,341.65,2.43,1.5,2023-04-20,0826,A,88,6.1NRT,314.1,94.85,D
27.11802,83.62901,332.04,2.43,1.5,2023-04-20,0826,A,78,6.1NRT,313.92,42.01,D
27.30922,82.91808,331.99,2.17,1.43,2023-04-20,0826,A,78,6.1NRT,309.81,43.44,D
27.57456,85.0909,322.38,3.14,1.68,2023-04-20,0826,A,53,6.1NRT,293.26,74.71,D
27.48721,83.13582,335.52,2.26,1.46,2023-04-20,0826,A,82,6.1NRT,311.76,55.24,D
27.48432,83.13123,328.25,2.26,1.46,2023-04-20,0826,A,73,6.1NRT,311.62,26.19,D
27.60049,82.43324,325.21,2.02,1.39,2023-04-20,0826,A,48,6.1NRT,307.3,19.01,D
27.69544,82.75894,328.34,2.14,1.42,2023-04-20,0826,A,75,6.1NRT,308.68,31.98,D
27.66843,82.48621,328.53,2.04,1.39,2023-04-20,0826,A,75,6.1NRT,309.16,28.46,D
27.66639,82.46577,327.22,2.04,1.39,2023-04-20,0826,A,69,6.1NRT,308.91,23.68,D
27.69857,82.77268,329.63,2.15,1.42,2023-04-20,0826,A,70,6.1NRT,308.51,34.89,D
27.67142,82.47842,327.95,2.04,1.39,2023-04-20,0826,A,40,6.1NRT,308.86,22.63,D
27.84511,83.66043,321.25,2.5,1.52,2023-04-20,0826,A,62,6.1NRT,304.56,31.53,D
28.03379,82.90766,340.18,2.22,1.44,2023-04-20,0826,A,88,6.1NRT,309.59,97.41,D
28.04632,82.9025,334.07,2.22,1.44,2023-04-20,0826,A,83,6.1NRT,308.07,67.33,D
28.04442,82.88223,326.99,2.21,1.44,2023-04-20,0826,A,76,6.1NRT,308.13,38.92,D
28.12682,83.19533,327.65,2.33,1.48,2023-04-20,0826,A,76,6.1NRT,307.4,51.37,D
28.12449,83.1711,337.04,2.32,1.47,2023-04-20,0826,A,86,6.1NRT,306.6,94.65,D
28.12458,83.18807,335.87,2.33,1.48,2023-04-20,0826,A,85,6.1NRT,307.31,88.09,D
28.12231,83.1626,328.54,2.32,1.47,2023-04-20,0826,A,78,6.1NRT,305.44,53.11,D
28.03508,82.22031,325.63,1.98,1.37,2023-04-20,0826,A,75,6.1NRT,306.57,26.54,D
28.20296,82.13283,335.03,1.96,1.37,2023-04-20,0826,A,85,6.1NRT,300.39,66.06,D
28.42968,81.38232,327.75,1.76,1.3,2023-04-20,0826,A,54,6.1NRT,298.71,38.39,D
28.30209,77.74465,336.04,1.1,1.04,2023-04-20,0826,A,83,6.1NRT,311.99,19.62,D
28.87957,81.56039,323.93,1.83,1.33,2023-04-20,0826,A,49,6.1NRT,302.94,32.4,D
28.87782,81.54259,336.04,1.83,1.32,2023-04-20,0826,A,86,6.1NRT,304.76,68.52,D
29.10442,80.41628,325,1.55,1.23,2023-04-20,0826,A,51,6.1NRT,298.68,22.24,D
29.17821,72.56687,329.37,1.18,1.08,2023-04-20,0826,A,30,6.1NRT,312.07,9.64,D
29.6215,73.06563,328.18,1.11,1.05,2023-04-20,0826,A,65,6.1NRT,309.98,12.47,D
29.81619,73.24141,327.22,1.09,1.04,2023-04-20,0826,A,64,6.1NRT,310.34,8.65,D
29.63782,71.58199,325.67,1.3,1.13,2023-04-20,0826,A,64,6.1NRT,309.97,9.59,D
29.67435,71.26104,328.59,1.35,1.15,2023-04-20,0826,A,72,6.1NRT,310.19,16.59,D
29.51059,70.36378,324.24,1.54,1.22,2023-04-20,0826,A,58,6.1NRT,310.67,12.28,D
29.54958,70.51381,323.77,1.5,1.21,2023-04-20,0826,A,57,6.1NRT,310.62,12.91,D
29.7409,71.39986,325.97,1.32,1.14,2023-04-20,0826,A,65,6.1NRT,307.99,11.38,D
29.88117,71.9128,330.6,1.24,1.11,2023-04-20,0826,A,76,6.1NRT,310.08,17.14,D
31.14142,75.41067,319.31,1,1,2023-04-20,0826,A,44,6.1NRT,303.11,7.27,D
31.36505,71.24853,324.63,1.27,1.12,2023-04-20,0826,A,57,6.1NRT,308.38,8.91,D
31.75906,72.71543,319.15,1.08,1.04,2023-04-20,0826,A,57,6.1NRT,300.76,8.36,D
32.09663,74.23312,319.99,1,1,2023-04-20,0826,A,52,6.1NRT,303.18,5.45,D
32.69094,71.51458,317.17,1.18,1.08,2023-04-20,0826,A,60,6.1NRT,301.76,7.83,D
32.68884,71.5023,322.27,1.18,1.08,2023-04-20,0826,A,71,6.1NRT,302.58,14.32,D
39.84642,70.58523,311.51,1.05,1.03,2023-04-20,0828,A,51,6.1NRT,294.9,5.38,D
36.36224,-97.86861,302.72,1.26,1.11,2023-04-20,0856,A,51,6.1NRT,290.89,7.45,N
36.3598,-97.85492,317.53,1.26,1.11,2023-04-20,0856,A,95,6.1NRT,291.82,22.37,N
14.67976,11.23189,351.28,1.53,1.22,2023-04-20,0949,T,93,6.1NRT,306.97,85.46,D
14.67745,11.24573,353.58,1.54,1.22,2023-04-20,0949,T,95,6.1NRT,313.32,92.84,D
14.67515,11.25959,344.42,1.54,1.22,2023-04-20,0949,T,87,6.1NRT,313.94,57.86,D
14.6629,11.20061,342.51,1.53,1.22,2023-04-20,0949,T,85,6.1NRT,307.29,57.2,D
14.66059,11.21438,340.33,1.53,1.22,2023-04-20,0949,T,83,6.1NRT,309.21,49.79,D
14.65752,11.20815,341.49,1.53,1.22,2023-04-20,0949,T,84,6.1NRT,308.41,53.97,D
13.22045,6.73223,328.63,1,1,2023-04-20,0949,T,47,6.1NRT,305.67,7.51,D
11.35152,13.87147,346.23,2.82,1.6,2023-04-20,0949,T,92,6.1NRT,297.14,176.47,D
11.34787,13.86414,336.33,2.82,1.6,2023-04-20,0949,T,84,6.1NRT,296.48,99.22,D
11.34365,13.88914,330.28,2.83,1.61,2023-04-20,0949,T,77,6.1NRT,295.87,62.73,D
25.5283,53.15352,312.55,1.05,1.02,2023-04-20,1004,A,55,6.1NRT,295.16,10.44,D
25.52691,53.14322,317.74,1.05,1.02,2023-04-20,1004,A,68,6.1NRT,295.41,15.08,D
40.188,68.55522,317.48,1.23,1.1,2023-04-20,0830,A,48,6.1NRT,305.42,10.12,D
40.96071,68.58786,319.76,1.19,1.08,2023-04-20,0830,A,62,6.1NRT,299.52,15.7,D
41.3612,69.23328,317.95,1.11,1.05,2023-04-20,0830,A,37,6.1NRT,299.04,5.21,D
42.94278,74.98463,312.7,1.2,1.09,2023-04-20,0830,A,45,6.1NRT,293.76,8.68,D
42.94111,74.97017,341.31,1.2,1.09,2023-04-20,0830,A,92,6.1NRT,295.68,52.55,D
42.94508,74.9772,329.16,1.2,1.09,2023-04-20,0830,A,84,6.1NRT,294.13,30.48,D
42.94347,74.96272,322.64,1.2,1.09,2023-04-20,0830,A,79,6.1NRT,295.14,20.17,D
43.49385,77.16435,313.12,1.54,1.22,2023-04-20,0830,A,60,6.1NRT,299.17,11.98,D
45.0835,77.96423,310.48,1.79,1.31,2023-04-20,0833,A,49,6.1NRT,293.77,16.62,D
45.03552,74.15353,331.25,1.17,1.08,2023-04-20,0833,A,83,6.1NRT,298.56,31.32,D
45.17134,75.28535,354.12,1.31,1.14,2023-04-20,0833,A,91,6.1NRT,302.81,91.93,D
45.16959,75.26887,357.38,1.31,1.13,2023-04-20,0833,A,98,6.1NRT,301.8,105.35,D
45.16784,75.25242,348.74,1.31,1.13,2023-04-20,0833,A,94,6.1NRT,297.81,77.53,D
45.17142,75.29498,323.03,1.31,1.14,2023-04-20,0833,A,65,6.1NRT,298.67,18.7,D
45.16974,75.27847,347.61,1.31,1.14,2023-04-20,0833,A,88,6.1NRT,303.11,72,D
45.16806,75.26198,349.62,1.31,1.13,2023-04-20,0833,A,95,6.1NRT,298.55,78.75,D
45.16638,75.24551,319.36,1.31,1.13,2023-04-20,0833,A,56,6.1NRT,294.77,14.64,D
45.17985,75.27636,354.93,1.31,1.14,2023-04-20,0833,A,74,6.1NRT,300.44,96.04,D
45.17816,75.25986,337.25,1.31,1.13,2023-04-20,0833,A,81,6.1NRT,303.23,45.36,D
45.78565,80.07083,323.34,2.39,1.49,2023-04-20,0833,A,77,6.1NRT,296.49,57.35,D
45.78381,80.0404,329.42,2.38,1.49,2023-04-20,0833,A,83,6.1NRT,297.21,81.98,D
45.32948,74.12196,319.82,1.18,1.08,2023-04-20,0833,A,36,6.1NRT,305.28,16.21,D
45.32781,74.10712,326.94,1.18,1.08,2023-04-20,0833,A,69,6.1NRT,302.87,23.91,D
42.79068,59.09218,314.38,3.45,1.75,2023-04-20,0833,A,46,6.1NRT,300.68,41.48,D
44.51513,66.34911,313.41,1.28,1.12,2023-04-20,0833,A,51,6.1NRT,301.03,8.02,D
46.60155,81.66923,308.84,2.99,1.64,2023-04-20,0833,A,53,6.1NRT,295.41,18.62,D
44.79348,64.85855,322.68,1.48,1.2,2023-04-20,0833,A,75,6.1NRT,299.2,25.13,D
46.4732,75.4472,376.73,1.39,1.17,2023-04-20,0833,A,100,6.1NRT,295.5,216.7,D
44.74548,63.53724,313.26,1.73,1.29,2023-04-20,0833,A,55,6.1NRT,295.3,13.26,D
46.60627,75.45092,328.39,1.39,1.17,2023-04-20,0833,A,62,6.1NRT,296.3,33.44,D
46.61668,75.44877,311.3,1.39,1.17,2023-04-20,0833,A,32,6.1NRT,297.44,6.87,D
44.92292,64.09946,317.19,1.6,1.25,2023-04-20,0833,A,67,6.1NRT,298.28,15.31,D
44.91891,64.07996,348.83,1.61,1.25,2023-04-20,0833,A,95,6.1NRT,297.81,105.23,D
44.923,64.09203,326.07,1.6,1.25,2023-04-20,0833,A,79,6.1NRT,298.11,32.45,D
44.9189,64.07256,323.04,1.61,1.25,2023-04-20,0833,A,76,6.1NRT,297.27,26.02,D
50.03887,73.01873,310.96,1.22,1.1,2023-04-20,0833,A,60,6.1NRT,290.38,12.05,D
50.03703,73.00196,311.62,1.22,1.1,2023-04-20,0833,A,66,6.1NRT,289.56,12.56,D
50.11225,71.91844,306.15,1.12,1.06,2023-04-20,0833,A,44,6.1NRT,293.56,5.95,D
50.49524,71.71925,302.26,1.12,1.05,2023-04-20,0833,A,51,6.1NRT,286.62,5.74,D
53.24831,76.65134,306.14,1.93,1.36,2023-04-20,0835,A,56,6.1NRT,291.58,11.46,D
53.26046,76.64913,307.23,1.93,1.36,2023-04-20,0835,A,63,6.1NRT,290.14,12.7,D
53.61587,81.16354,307.87,3.19,1.69,2023-04-20,0835,A,59,6.1NRT,284.38,41.61,D
53.49302,77.00565,305.54,2.02,1.38,2023-04-20,0835,A,59,6.1NRT,291.46,12.42,D
53.43415,72.72629,323.51,1.31,1.14,2023-04-20,0835,A,63,6.1NRT,295.44,24.74,D
54.00732,79.9077,306.95,2.8,1.6,2023-04-20,0835,A,64,6.1NRT,287.84,31.02,D
54.22797,79.87262,301.94,2.8,1.6,2023-04-20,0835,A,50,6.1NRT,286.26,20.58,D
53.7066,72.39066,306.57,1.28,1.12,2023-04-20,0835,A,40,6.1NRT,294.13,6.36,D
53.70464,72.37141,321.26,1.28,1.12,2023-04-20,0835,A,77,6.1NRT,294.07,23.26,D
54.22916,79.86832,303.12,2.8,1.6,2023-04-20,0835,A,52,6.1NRT,286.17,22.18,D
53.35863,68.24142,313.52,1.01,1.01,2023-04-20,0835,A,66,6.1NRT,292.73,9.92,D
53.36745,68.23801,323.78,1.01,1.01,2023-04-20,0835,A,81,6.1NRT,290.52,19.93,D
53.70857,70.54968,313.59,1.12,1.06,2023-04-20,0835,A,66,6.1NRT,303.21,5.5,D
54.71501,80.66424,315.49,3.08,1.67,2023-04-20,0835,A,76,6.1NRT,282.98,74.36,D
54.71351,80.61649,308.12,3.06,1.66,2023-04-20,0835,A,67,6.1NRT,283.19,45.09,D
54.71479,80.6562,314.87,3.08,1.67,2023-04-20,0835,A,75,6.1NRT,283.21,69.52,D
54.71349,80.60844,306.79,3.06,1.66,2023-04-20,0835,A,33,6.1NRT,283.1,37.61,D
53.66919,67.73422,307.92,1,1,2023-04-20,0835,A,56,6.1NRT,294.01,4.82,D
54.80387,81.14297,318.24,3.25,1.7,2023-04-20,0835,A,77,6.1NRT,279.88,93.14,D
54.8206,81.19283,335.87,3.26,1.71,2023-04-20,0835,A,90,6.1NRT,278.5,206.45,D
54.81923,81.14201,340.5,3.25,1.7,2023-04-20,0835,A,92,6.1NRT,281.14,243.16,D
54.81568,81.18852,337.46,3.26,1.71,2023-04-20,0835,A,91,6.1NRT,279.11,216.7,D
54.81453,81.1377,344.95,3.25,1.7,2023-04-20,0835,A,94,6.1NRT,282.03,283.85,D
54.83107,81.18745,303.6,3.26,1.71,2023-04-20,0835,A,22,6.1NRT,277.63,36.23,D
54.8268,79.99128,312.96,2.87,1.62,2023-04-20,0835,A,73,6.1NRT,283.4,60.05,D
54.82526,79.94659,306.42,2.86,1.61,2023-04-20,0835,A,63,6.1NRT,283.26,37.84,D
53.86081,67.97607,312.25,1.01,1,2023-04-20,0835,A,68,6.1NRT,297.81,7.07,D
53.60788,65.88061,305.08,1.01,1.01,2023-04-20,0835,A,56,6.1NRT,290.13,4.18,D
55.09357,80.90399,331,3.18,1.69,2023-04-20,0835,A,87,6.1NRT,277.93,167.78,D
55.09211,80.85414,339.03,3.16,1.68,2023-04-20,0835,A,91,6.1NRT,278.43,231.41,D
55.09204,80.89526,338.58,3.18,1.69,2023-04-20,0835,A,91,6.1NRT,278.06,229.62,D
55.0908,80.84539,329.78,3.16,1.68,2023-04-20,0835,A,86,6.1NRT,277.92,162.26,D
55.1436,81.83931,306.03,3.51,1.76,2023-04-20,0835,A,63,6.1NRT,273.88,63.08,D
54.2933,68.7885,316.73,1.04,1.02,2023-04-20,0835,A,75,6.1NRT,296.79,11.81,D
54.29128,68.77285,307.97,1.04,1.02,2023-04-20,0835,A,47,6.1NRT,295.77,4.81,D
54.33349,68.95464,314.63,1.05,1.02,2023-04-20,0835,A,49,6.1NRT,293.23,9.73,D
54.35352,68.96366,324.89,1.05,1.02,2023-04-20,0835,A,82,6.1NRT,294.36,20.62,D
54.36456,68.98575,308.46,1.05,1.02,2023-04-20,0835,A,64,6.1NRT,292.46,6.7,D
54.36256,68.96991,328.98,1.05,1.02,2023-04-20,0835,A,85,6.1NRT,293.3,27.35,D
53.81912,65.03397,306.56,1.03,1.02,2023-04-20,0835,A,61,6.1NRT,288.04,5.46,D
53.81663,65.01878,310.86,1.03,1.02,2023-04-20,0835,A,70,6.1NRT,291.52,8.6,D
54.34265,68.45182,317.48,1.03,1.01,2023-04-20,0835,A,76,6.1NRT,294.54,12.4,D
